date,experimentId,experimentVariant,deviceCategory,userType,sessions,users,transactionRevenue,transactions,addToCart
2021-10-06,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,24,24,0.0,0,5.0
2021-10-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,24,24,0.0,0,7.0
2021-11-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,24,24,0.0,0,0.0
2021-09-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,25,25,0.0,0,0.0
2021-09-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,25,25,0.0,0,0.0
2021-10-07,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,25,25,0.0,0,0.0
2021-10-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,25,25,0.0,0,0.0
2021-10-18,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,25,25,0.0,0,0.0
2021-10-22,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,25,25,0.0,0,2.0
2021-10-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,25,25,0.0,0,0.0
2021-11-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,25,25,0.0,0,0.0
2021-11-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,25,25,0.0,0,0.0
2021-11-22,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,25,25,0.0,0,2.0
2021-09-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,26,26,0.0,0,0.0
2021-09-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,26,26,0.0,0,1.0
2021-09-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,26,26,0.0,0,0.0
2021-10-02,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,26,26,0.0,0,0.0
2021-10-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,26,26,0.0,0,3.0
2021-11-06,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,26,26,0.0,0,0.0
2021-11-08,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,26,26,0.0,0,0.0
2021-09-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,Returning Visitor,70,27,0.0,0,2.0
2021-09-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,27,27,0.0,0,0.0
2021-09-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,27,27,0.0,0,0.0
2021-10-01,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,27,27,0.0,0,1.0
2021-10-06,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,27,27,0.0,0,0.0
2021-10-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,27,27,0.0,0,0.0
2021-10-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,27,27,0.0,0,0.0
2021-10-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,27,27,0.0,0,0.0
2021-10-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,27,27,0.0,0,4.0
2021-10-30,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,27,27,0.0,0,0.0
2021-11-08,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,27,27,0.0,0,1.0
2021-11-16,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,27,27,0.0,0,1.0
2021-11-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,27,27,0.0,0,4.0
2021-09-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,Returning Visitor,59,28,0.0,0,7.0
2021-09-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,28,28,0.0,0,0.0
2021-09-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,28,28,0.0,0,1.0
2021-09-22,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,28,28,0.0,0,6.0
2021-10-18,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,28,28,0.0,0,17.0
2021-10-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,28,28,0.0,0,0.0
2021-10-26,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,28,28,0.0,0,2.0
2021-09-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,29,29,0.0,0,0.0
2021-09-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,29,29,0.0,0,0.0
2021-10-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,29,29,0.0,0,1.0
2021-10-19,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,29,29,0.0,0,0.0
2021-10-19,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,29,29,0.0,0,2.0
2021-11-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,29,29,0.0,0,0.0
2021-11-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,29,29,0.0,0,0.0
2021-09-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,30,30,0.0,0,0.0
2021-09-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,30,30,0.0,0,2.0
2021-10-08,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,30,30,0.0,0,22.0
2021-10-08,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,30,30,0.0,0,1.0
2021-10-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,30,30,0.0,0,3.0
2021-10-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,30,30,0.0,0,1.0
2021-11-03,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,30,30,0.0,0,3.0
2021-09-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,32,32,0.0,0,1.0
2021-10-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,32,32,0.0,0,0.0
2021-10-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,32,32,0.0,0,0.0
2021-11-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,32,32,0.0,0,2.0
2021-11-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,32,32,0.0,0,2.0
2021-11-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,32,32,0.0,0,0.0
2021-11-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,32,32,0.0,0,0.0
2021-11-19,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,32,32,0.0,0,2.0
2021-11-26,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,32,32,0.0,0,1.0
2021-09-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,Returning Visitor,60,33,0.0,0,1.0
2021-09-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,33,33,0.0,0,0.0
2021-10-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,33,33,0.0,0,0.0
2021-10-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,33,33,0.0,0,0.0
2021-10-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,33,33,0.0,0,0.0
2021-10-30,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,33,33,0.0,0,0.0
2021-11-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,33,33,0.0,0,1.0
2021-10-07,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,34,34,0.0,0,1.0
2021-10-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,34,34,0.0,0,0.0
2021-11-16,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,34,34,0.0,0,1.0
2021-11-19,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,34,34,0.0,0,0.0
2021-11-26,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,34,34,0.0,0,0.0
2021-09-26,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,35,35,0.0,0,0.0
2021-10-03,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,35,35,0.0,0,3.0
2021-10-06,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,35,35,0.0,0,0.0
2021-10-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,35,35,0.0,0,1.0
2021-11-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,35,35,0.0,0,0.0
2021-11-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,35,35,0.0,0,0.0
2021-09-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,Returning Visitor,44,36,0.0,0,0.0
2021-09-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,36,36,0.0,0,22.0
2021-10-05,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,36,36,0.0,0,0.0
2021-10-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,36,36,0.0,0,0.0
2021-10-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,36,36,0.0,0,0.0
2021-11-01,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,36,36,0.0,0,0.0
2021-11-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,36,36,0.0,0,2.0
2021-09-16,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,37,37,0.0,0,0.0
2021-09-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,37,37,0.0,0,1.0
2021-10-01,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,37,37,0.0,0,0.0
2021-10-04,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,37,37,0.0,0,3.0
2021-10-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,37,37,0.0,0,1.0
2021-10-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,37,37,0.0,0,1.0
2021-11-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,37,37,0.0,0,2.0
2021-11-16,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,37,37,0.0,0,0.0
2021-11-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,37,37,0.0,0,3.0
2021-09-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,38,38,0.0,0,0.0
2021-10-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,38,38,0.0,0,0.0
2021-10-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,38,38,0.0,0,0.0
2021-10-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,38,38,0.0,0,1.0
2021-11-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,38,38,0.0,0,0.0
2021-11-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,38,38,0.0,0,0.0
2021-11-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,38,38,0.0,0,3.0
2021-11-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,38,38,0.0,0,0.0
2021-09-30,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,39,39,0.0,0,1.0
2021-10-02,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,39,39,0.0,0,0.0
2021-11-06,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,39,39,0.0,0,0.0
2021-11-07,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,39,39,0.0,0,0.0
2021-11-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,39,39,0.0,0,0.0
2021-11-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,39,39,0.0,0,0.0
2021-09-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,40,40,0.0,0,0.0
2021-09-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,40,40,0.0,0,0.0
2021-09-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,40,40,0.0,0,1.0
2021-10-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,40,40,0.0,0,0.0
2021-11-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,40,40,0.0,0,1.0
2021-11-18,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,40,40,0.0,0,0.0
2021-11-22,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,40,40,0.0,0,0.0
2021-09-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,41,41,0.0,0,0.0
2021-09-22,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,41,41,0.0,0,0.0
2021-09-30,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,41,41,0.0,0,0.0
2021-10-04,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,41,41,0.0,0,0.0
2021-10-08,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,41,41,0.0,0,0.0
2021-10-19,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,41,41,0.0,0,0.0
2021-11-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,41,41,0.0,0,0.0
2021-11-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,41,41,0.0,0,0.0
2021-11-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,41,41,0.0,0,6.0
2021-11-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,41,41,0.0,0,1.0
2021-09-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,42,42,0.0,0,0.0
2021-10-05,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,42,42,0.0,0,0.0
2021-10-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,42,42,0.0,0,0.0
2021-10-31,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,42,42,0.0,0,0.0
2021-11-02,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,42,42,0.0,0,8.0
2021-11-06,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,42,42,0.0,0,1.0
2021-11-08,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,42,42,0.0,0,0.0
2021-11-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,42,42,0.0,0,0.0
2021-09-22,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,43,43,0.0,0,0.0
2021-09-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,43,43,0.0,0,2.0
2021-10-18,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,43,43,0.0,0,0.0
2021-10-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,43,43,0.0,0,1.0
2021-11-03,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,43,43,0.0,0,0.0
2021-11-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,43,43,0.0,0,0.0
2021-11-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,43,43,0.0,0,0.0
2021-09-18,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,44,44,0.0,0,1.0
2021-09-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,44,44,0.0,0,0.0
2021-09-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,44,44,0.0,0,0.0
2021-10-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,44,44,0.0,0,0.0
2021-10-16,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,44,44,0.0,0,0.0
2021-09-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,45,45,0.0,0,0.0
2021-09-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,45,45,0.0,0,0.0
2021-10-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,45,45,0.0,0,0.0
2021-10-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,45,45,0.0,0,2.0
2021-10-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,45,45,0.0,0,1.0
2021-11-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,45,45,0.0,0,0.0
2021-11-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,45,45,0.0,0,0.0
2021-09-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,Returning Visitor,68,46,0.0,0,22.0
2021-09-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,46,46,0.0,0,0.0
2021-09-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,46,46,0.0,0,0.0
2021-09-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,46,46,0.0,0,0.0
2021-10-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,46,46,0.0,0,0.0
2021-11-04,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,46,46,0.0,0,6.0
2021-11-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,46,46,0.0,0,0.0
2021-09-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,48,48,0.0,0,0.0
2021-10-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,48,48,0.0,0,0.0
2021-09-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,49,49,0.0,0,0.0
2021-09-26,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,49,49,0.0,0,0.0
2021-10-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,49,49,0.0,0,1.0
2021-10-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,49,49,0.0,0,0.0
2021-10-26,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,49,49,0.0,0,1.0
2021-11-07,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,49,49,0.0,0,0.0
2021-11-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,49,49,0.0,0,1.0
2021-09-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,Returning Visitor,84,54,0.0,0,15.0
2021-10-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,54,54,0.0,0,0.0
2021-10-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,54,54,0.0,0,0.0
2021-11-02,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,54,54,0.0,0,1.0
2021-11-08,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,54,54,0.0,0,2.0
2021-09-24,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,1,mobile,New Visitor,110,110,0.009884,1,26.0
2021-09-25,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,1,mobile,New Visitor,134,134,0.005474,1,5.0
